apID,scanDt,sqMetric,sqMetVal,sqMetricDesc
A1500,2015-04-09T15:06:55-0400,public_documented_api_density,56.7,Public documented classes and functions balanced by ncloc
A1500,2015-04-09T13:26:33-0400,public_undocumented_api,3314,"Public undocumented classes, functions and variables"
A1500,2015-04-09T15:06:55-0400,public_undocumented_api,4200,"Public undocumented classes, functions and variables"
A1500,2015-04-09T13:26:33-0400,complexity,16579,Cyclomatic complexity
A1500,2015-04-09T15:06:55-0400,complexity,37849,Cyclomatic complexity
A1500,2015-04-09T13:26:33-0400,file_complexity,18.9,Complexity average by file
A1500,2015-04-09T15:06:55-0400,file_complexity,34.1,Complexity average by file
A1500,2015-04-09T13:26:33-0400,class_complexity,18.2,Complexity average by class
A1500,2015-04-09T15:06:55-0400,class_complexity,18.8,Complexity average by class
A1500,2015-04-09T15:06:55-0400,complexity_in_functions,15498,Cyclomatic complexity in functions
A1500,2015-04-09T13:26:33-0400,function_complexity,3.2,Complexity average by function
A1500,2015-04-09T15:06:55-0400,function_complexity,3.6,Complexity average by function
A1500,2015-04-09T13:26:33-0400,tests,0,Number of unit tests
A1500,2015-04-09T15:06:55-0400,tests,0,Number of unit tests
A1500,2015-04-09T13:26:33-0400,duplicated_lines,357242,Duplicated lines
A1500,2015-04-09T15:06:55-0400,duplicated_lines,257927,Duplicated lines
A1500,2015-04-09T13:26:33-0400,duplicated_blocks,2610,Duplicated blocks
A1500,2015-04-09T15:06:55-0400,duplicated_blocks,2349,Duplicated blocks
A1500,2015-04-09T13:26:33-0400,duplicated_files,1081,Duplicated files
A1500,2015-04-09T15:06:55-0400,duplicated_files,655,Duplicated files
A1500,2015-04-09T13:26:33-0400,duplicated_lines_density,100,Duplicated lines balanced by statements
A1500,2015-04-09T15:06:55-0400,duplicated_lines_density,42.3,Duplicated lines balanced by statements
A1500,2015-04-09T13:26:33-0400,weighted_violations,311056,Weighted Issues
A1500,2015-04-09T15:06:55-0400,weighted_violations,167497,Weighted Issues
A1500,2015-04-09T13:26:33-0400,violations_density,0,Rules compliance
A1500,2015-04-09T15:06:55-0400,violations_density,60.2,Rules compliance
A1500,2015-04-09T13:26:33-0400,violations,146756,Issues
A1500,2015-04-09T15:06:55-0400,violations,80329,Issues
A1500,2015-04-09T13:26:33-0400,blocker_violations,95,Blocker issues
A1500,2015-04-09T15:06:55-0400,blocker_violations,2,Blocker issues
A1500,2015-04-09T13:26:33-0400,critical_violations,416,Critical issues
A1500,2015-04-09T15:06:55-0400,critical_violations,442,Critical issues
A1500,2015-04-09T13:26:33-0400,major_violations,81978,Major issues
A1500,2015-04-09T15:06:55-0400,major_violations,43415,Major issues
A1500,2015-04-09T13:26:33-0400,minor_violations,62092,Minor issues
A1500,2015-04-09T15:06:55-0400,minor_violations,35022,Minor issues
A1500,2015-04-09T13:26:33-0400,info_violations,2175,Info issues
A1500,2015-04-09T15:06:55-0400,info_violations,1448,Info issues
A1500,2015-04-09T13:26:33-0400,false_positive_issues,0,False positive issues
A1500,2015-04-09T15:06:55-0400,false_positive_issues,0,False positive issues
A1500,2015-04-09T13:26:33-0400,open_issues,146756,Open issues
A1500,2015-04-09T15:06:55-0400,open_issues,80329,Open issues
A1500,2015-04-09T13:26:33-0400,reopened_issues,0,Reopened issues
A1500,2015-04-09T15:06:55-0400,reopened_issues,0,Reopened issues
A1500,2015-04-09T13:26:33-0400,confirmed_issues,0,Confirmed issues
A1500,2015-04-09T15:06:55-0400,confirmed_issues,0,Confirmed issues
A1500,2015-04-09T13:26:33-0400,sqale_index,5228973,null
A1500,2015-04-09T15:06:55-0400,sqale_index,2965015,null
A1500,2015-04-09T13:26:33-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-02-02T15:02:12+0000""},{""key"":""cs-sonar-way-52130"",""language"":""cs"",""name"":""Sonar way"",""rulesUpdatedAt"":""2014-09-29T16:46:18+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1500,2015-04-09T15:06:55-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-02-02T15:02:12+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1500,2015-04-09T13:26:33-0400,cobol_data_division_ncloc,1124,LOCs in Data Divisions
A1500,2015-04-09T15:06:55-0400,cobol_data_division_ncloc,47447,LOCs in Data Divisions
A1500,2015-04-09T13:26:33-0400,cobol_procedure_division_ncloc,1344,LOCs in Procedure Divisions
A1500,2015-04-09T15:06:55-0400,cobol_procedure_division_ncloc,113888,LOCs in Procedure Divisions
A1500,2015-04-09T13:26:33-0400,cobol_outside_ctrlflow_statements,2,Outside Control Flow Statements
A1500,2015-04-09T15:06:55-0400,cobol_outside_ctrlflow_statements,529,Outside Control Flow Statements
A1500,2015-04-09T13:26:33-0400,cobol_inside_ctrlflow_statements,164,Inside Control Flow Statements
A1500,2015-04-09T15:06:55-0400,cobol_inside_ctrlflow_statements,14537,Inside Control Flow Statements
A1505,2015-05-05T16:51:57-0400,lines,33924,Lines
A1505,2015-05-05T16:51:57-0400,ncloc,21504,Non Commenting Lines of Code
A1505,2015-05-05T16:51:57-0400,ncloc_language_distribution,java=21504,Non Commenting Lines of Code Distributed By Language
A1505,2015-05-05T16:51:57-0400,classes,226,Classes
A1505,2015-05-05T16:51:57-0400,files,224,Number of files
A1505,2015-05-05T16:51:57-0400,directories,21,Directories
A1505,2015-05-05T16:51:57-0400,functions,592,Functions
A1505,2015-05-05T16:51:57-0400,accessors,12,Accessors
A1505,2015-05-05T16:51:57-0400,statements,11423,Number of statements
A1505,2015-05-05T16:51:57-0400,public_api,433,Public API
A1505,2015-05-05T16:51:57-0400,comment_lines,3188,Number of comment lines
A1505,2015-05-05T16:51:57-0400,comment_lines_density,12.9,Comments balanced by ncloc + comment lines
A1505,2015-05-05T16:51:57-0400,public_documented_api_density,39,Public documented classes and functions balanced by ncloc
A1505,2015-05-05T16:51:57-0400,public_undocumented_api,264,"Public undocumented classes, functions and variables"
A1505,2015-05-05T16:51:57-0400,complexity,3510,Cyclomatic complexity
A1505,2015-05-05T16:51:57-0400,file_complexity,15.7,Complexity average by file
A1505,2015-05-05T16:51:57-0400,class_complexity,15.5,Complexity average by class
A1505,2015-05-05T16:51:57-0400,complexity_in_functions,3497,Cyclomatic complexity in functions
A1505,2015-05-05T16:51:57-0400,function_complexity,5.9,Complexity average by function
A1505,2015-05-05T16:51:57-0400,function_complexity_distribution,1=110;2=135;4=139;6=76;8=36;10=32;12=63,Functions distribution /complexity
A1505,2015-05-05T16:51:57-0400,file_complexity_distribution,0=65;5=62;10=50;20=14;30=20;60=6;90=6,Files distribution /complexity
A1505,2015-05-05T16:51:57-0400,tests,0,Number of unit tests
A1505,2015-05-05T16:51:57-0400,duplicated_lines,9495,Duplicated lines
A1505,2015-05-05T16:51:57-0400,duplicated_blocks,667,Duplicated blocks
A1505,2015-05-05T16:51:57-0400,duplicated_files,89,Duplicated files
A1505,2015-05-05T16:51:57-0400,duplicated_lines_density,28,Duplicated lines balanced by statements
A1505,2015-05-05T16:51:57-0400,weighted_violations,29633,Weighted Issues
A1505,2015-05-05T16:51:57-0400,violations_density,0,Rules compliance
A1505,2015-05-05T16:51:57-0400,violations,16326,Issues
A1505,2015-05-05T16:51:57-0400,blocker_violations,0,Blocker issues
A1505,2015-05-05T16:51:57-0400,critical_violations,30,Critical issues
A1505,2015-05-05T16:51:57-0400,major_violations,6786,Major issues
A1505,2015-05-05T16:51:57-0400,minor_violations,9125,Minor issues
A1505,2015-05-05T16:51:57-0400,info_violations,385,Info issues
A1505,2015-05-05T16:51:57-0400,false_positive_issues,0,False positive issues
A1505,2015-05-05T16:51:57-0400,open_issues,16326,Open issues
A1505,2015-05-05T16:51:57-0400,reopened_issues,0,Reopened issues
A1505,2015-05-05T16:51:57-0400,confirmed_issues,0,Confirmed issues
A1505,2015-05-05T16:51:57-0400,sqale_index,713225,null
A1505,2015-05-05T16:51:57-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1526,2015-05-05T16:27:58-0400,lines,452417,Lines
A1526,2015-05-05T16:27:58-0400,ncloc,279332,Non Commenting Lines of Code
A1526,2015-05-05T16:27:58-0400,ncloc_language_distribution,java=279332,Non Commenting Lines of Code Distributed By Language
A1526,2015-05-05T16:27:58-0400,classes,1703,Classes
A1526,2015-05-05T16:27:58-0400,files,1681,Number of files
A1526,2015-05-05T16:27:58-0400,directories,113,Directories
A1526,2015-05-05T16:27:58-0400,functions,16925,Functions
A1526,2015-05-05T16:27:58-0400,accessors,11862,Accessors
A1526,2015-05-05T16:27:58-0400,statements,131291,Number of statements
A1526,2015-05-05T16:27:58-0400,public_api,19358,Public API
A1526,2015-05-05T16:27:58-0400,comment_lines,72084,Number of comment lines
A1526,2015-05-05T16:27:58-0400,comment_lines_density,20.5,Comments balanced by ncloc + comment lines
A1526,2015-05-05T16:27:58-0400,public_documented_api_density,16.6,Public documented classes and functions balanced by ncloc
A1526,2015-05-05T16:27:58-0400,public_undocumented_api,16145,"Public undocumented classes, functions and variables"
A1526,2015-05-05T16:27:58-0400,complexity,55760,Cyclomatic complexity
A1526,2015-05-05T16:27:58-0400,file_complexity,33.2,Complexity average by file
A1526,2015-05-05T16:27:58-0400,class_complexity,32.7,Complexity average by class
A1526,2015-05-05T16:27:58-0400,complexity_in_functions,55732,Cyclomatic complexity in functions
A1526,2015-05-05T16:27:58-0400,function_complexity,3.3,Complexity average by function
A1526,2015-05-05T16:27:58-0400,function_complexity_distribution,1=7485;2=1338;4=1070;6=590;8=318;10=214;12=966,Functions distribution /complexity
A1526,2015-05-05T16:27:58-0400,file_complexity_distribution,0=979;5=156;10=164;20=77;30=103;60=51;90=150,Files distribution /complexity
A1526,2015-05-05T16:27:58-0400,tests,0,Number of unit tests
A1526,2015-05-05T16:27:58-0400,duplicated_lines,55176,Duplicated lines
A1526,2015-05-05T16:27:58-0400,duplicated_blocks,2884,Duplicated blocks
A1526,2015-05-05T16:27:58-0400,duplicated_files,344,Duplicated files
A1526,2015-05-05T16:27:58-0400,duplicated_lines_density,12.2,Duplicated lines balanced by statements
A1526,2015-05-05T16:27:58-0400,weighted_violations,367173,Weighted Issues
A1526,2015-05-05T16:27:58-0400,violations_density,0,Rules compliance
A1526,2015-05-05T16:27:58-0400,violations,234871,Issues
A1526,2015-05-05T16:27:58-0400,blocker_violations,7,Blocker issues
A1526,2015-05-05T16:27:58-0400,critical_violations,1911,Critical issues
A1526,2015-05-05T16:27:58-0400,major_violations,67347,Major issues
A1526,2015-05-05T16:27:58-0400,minor_violations,155507,Minor issues
A1526,2015-05-05T16:27:58-0400,info_violations,10099,Info issues
A1526,2015-05-05T16:27:58-0400,false_positive_issues,0,False positive issues
A1526,2015-05-05T16:27:58-0400,open_issues,234871,Open issues
A1526,2015-05-05T16:27:58-0400,reopened_issues,0,Reopened issues
A1526,2015-05-05T16:27:58-0400,confirmed_issues,0,Confirmed issues
A1526,2015-05-05T16:27:58-0400,sqale_index,7686786,null
A1526,2015-05-05T16:27:58-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1406,2015-05-05T16:18:59-0400,lines,215204,Lines
A1406,2015-05-05T16:18:59-0400,ncloc,104160,Non Commenting Lines of Code
A1406,2015-05-05T16:18:59-0400,ncloc_language_distribution,java=104160,Non Commenting Lines of Code Distributed By Language
A1406,2015-05-05T16:18:59-0400,classes,757,Classes
A1406,2015-05-05T16:18:59-0400,files,784,Number of files
A1406,2015-05-05T16:18:59-0400,directories,42,Directories
A1406,2015-05-05T16:18:59-0400,functions,6894,Functions
A1406,2015-05-05T16:18:59-0400,accessors,843,Accessors
A1406,2015-05-05T16:18:59-0400,statements,55883,Number of statements
A1406,2015-05-05T16:18:59-0400,public_api,7766,Public API
A1406,2015-05-05T16:18:59-0400,comment_lines,21367,Number of comment lines
A1406,2015-05-05T16:18:59-0400,comment_lines_density,17,Comments balanced by ncloc + comment lines
A1406,2015-05-05T16:18:59-0400,public_documented_api_density,35,Public documented classes and functions balanced by ncloc
A1406,2015-05-05T16:18:59-0400,public_undocumented_api,5047,"Public undocumented classes, functions and variables"
A1406,2015-05-05T16:18:59-0400,complexity,19655,Cyclomatic complexity
A1406,2015-05-05T16:18:59-0400,file_complexity,25.9,Complexity average by file
A1406,2015-05-05T16:18:59-0400,class_complexity,26,Complexity average by class
A1406,2015-05-05T16:18:59-0400,complexity_in_functions,19655,Cyclomatic complexity in functions
A1406,2015-05-05T16:18:59-0400,function_complexity,2.9,Complexity average by function
A1406,2015-05-05T16:18:59-0400,function_complexity_distribution,1=5197;2=460;4=341;6=309;8=183;10=87;12=266,Functions distribution /complexity
A1406,2015-05-05T16:18:59-0400,file_complexity_distribution,0=356;5=89;10=101;20=61;30=78;60=28;90=46,Files distribution /complexity
A1406,2015-05-05T16:18:59-0400,tests,0,Number of unit tests
A1406,2015-05-05T16:18:59-0400,duplicated_lines,46724,Duplicated lines
A1406,2015-05-05T16:18:59-0400,duplicated_blocks,4927,Duplicated blocks
A1406,2015-05-05T16:18:59-0400,duplicated_files,278,Duplicated files
A1406,2015-05-05T16:18:59-0400,duplicated_lines_density,21.7,Duplicated lines balanced by statements
A1406,2015-05-05T16:18:59-0400,weighted_violations,138791,Weighted Issues
A1406,2015-05-05T16:18:59-0400,violations_density,0,Rules compliance
A1406,2015-05-05T16:18:59-0400,violations,84590,Issues
A1406,2015-05-05T16:18:59-0400,blocker_violations,0,Blocker issues
A1406,2015-05-05T16:18:59-0400,critical_violations,236,Critical issues
A1406,2015-05-05T16:18:59-0400,major_violations,27379,Major issues
A1406,2015-05-05T16:18:59-0400,minor_violations,55474,Minor issues
A1406,2015-05-05T16:18:59-0400,info_violations,1501,Info issues
A1406,2015-05-05T16:18:59-0400,false_positive_issues,0,False positive issues
A1406,2015-05-05T16:18:59-0400,open_issues,84590,Open issues
A1406,2015-05-05T16:18:59-0400,reopened_issues,0,Reopened issues
A1406,2015-05-05T16:18:59-0400,confirmed_issues,0,Confirmed issues
A1406,2015-05-05T16:18:59-0400,sqale_index,2997404,null
A1406,2015-05-05T16:18:59-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1106,2015-05-05T16:55:33-0400,lines,769818,Lines
A1106,2015-05-05T16:55:33-0400,generated_lines,0,Number of generated lines
A1106,2015-05-05T16:55:33-0400,ncloc,479482,Non Commenting Lines of Code
A1106,2015-05-05T16:55:33-0400,ncloc_language_distribution,cobol=295585;java=183897,Non Commenting Lines of Code Distributed By Language
A1106,2015-05-05T16:55:33-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1106,2015-05-05T16:55:33-0400,classes,1782,Classes
A1106,2015-05-05T16:55:33-0400,files,2869,Number of files
A1106,2015-05-05T16:55:33-0400,directories,195,Directories
A1106,2015-05-05T16:55:33-0400,functions,23647,Functions
A1106,2015-05-05T16:55:33-0400,accessors,5887,Accessors
A1106,2015-05-05T16:55:33-0400,statements,184119,Number of statements
A1106,2015-05-05T16:55:33-0400,public_api,18485,Public API
A1106,2015-05-05T16:55:33-0400,comment_lines,72078,Number of comment lines
A1106,2015-05-05T16:55:33-0400,comment_lines_density,13.1,Comments balanced by ncloc + comment lines
A1106,2015-05-05T16:55:33-0400,public_documented_api_density,36.4,Public documented classes and functions balanced by ncloc
A1106,2015-05-05T16:55:33-0400,public_undocumented_api,11765,"Public undocumented classes, functions and variables"
A1106,2015-05-05T16:55:33-0400,complexity,74608,Cyclomatic complexity
A1106,2015-05-05T16:55:33-0400,file_complexity,30.2,Complexity average by file
A1106,2015-05-05T16:55:33-0400,class_complexity,16.3,Complexity average by class
A1106,2015-05-05T16:55:33-0400,complexity_in_functions,29090,Cyclomatic complexity in functions
A1106,2015-05-05T16:55:33-0400,function_complexity,3.2,Complexity average by function
A1106,2015-05-05T16:55:33-0400,tests,0,Number of unit tests
A1106,2015-05-05T16:55:33-0400,duplicated_lines,189389,Duplicated lines
A1106,2015-05-05T16:55:33-0400,duplicated_blocks,6234,Duplicated blocks
A1106,2015-05-05T16:55:33-0400,duplicated_files,1106,Duplicated files
A1106,2015-05-05T16:55:33-0400,duplicated_lines_density,24.6,Duplicated lines balanced by statements
A1106,2015-05-05T16:55:33-0400,weighted_violations,212226,Weighted Issues
A1106,2015-05-05T16:55:33-0400,violations_density,55.7,Rules compliance
A1106,2015-05-05T16:55:33-0400,violations,124837,Issues
A1106,2015-05-05T16:55:33-0400,blocker_violations,13,Blocker issues
A1106,2015-05-05T16:55:33-0400,critical_violations,3548,Critical issues
A1106,2015-05-05T16:55:33-0400,major_violations,38388,Major issues
A1106,2015-05-05T16:55:33-0400,minor_violations,79192,Minor issues
A1106,2015-05-05T16:55:33-0400,info_violations,3696,Info issues
A1106,2015-05-05T16:55:33-0400,false_positive_issues,0,False positive issues
A1106,2015-05-05T16:55:33-0400,open_issues,124837,Open issues
A1106,2015-05-05T16:55:33-0400,reopened_issues,0,Reopened issues
A1106,2015-05-05T16:55:33-0400,confirmed_issues,0,Confirmed issues
A1106,2015-05-05T16:55:33-0400,sqale_index,4610835,null
A1106,2015-05-05T16:55:33-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-04-29T00:01:18+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1106,2015-05-05T16:55:33-0400,cobol_data_division_ncloc,68793,LOCs in Data Divisions
A1106,2015-05-05T16:55:33-0400,cobol_procedure_division_ncloc,211211,LOCs in Procedure Divisions
A1106,2015-05-05T16:55:33-0400,cobol_outside_ctrlflow_statements,7049,Outside Control Flow Statements
A1106,2015-05-05T16:55:33-0400,cobol_inside_ctrlflow_statements,44838,Inside Control Flow Statements
A1156,2015-05-06T13:08:28-0400,lines,241630,Lines
A1156,2015-05-06T13:08:28-0400,generated_lines,0,Number of generated lines
A1156,2015-05-06T13:08:28-0400,ncloc,143540,Non Commenting Lines of Code
A1156,2015-05-06T13:08:28-0400,ncloc_language_distribution,cobol=6126;java=137414,Non Commenting Lines of Code Distributed By Language
A1156,2015-05-06T13:08:28-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1156,2015-05-06T13:08:28-0400,classes,538,Classes
A1156,2015-05-06T13:08:28-0400,files,542,Number of files
A1156,2015-05-06T13:08:28-0400,directories,53,Directories
A1156,2015-05-06T13:08:28-0400,functions,5933,Functions
A1156,2015-05-06T13:08:28-0400,accessors,1449,Accessors
A1156,2015-05-06T13:08:28-0400,statements,69721,Number of statements
A1156,2015-05-06T13:08:28-0400,public_api,5964,Public API
A1156,2015-05-06T13:08:28-0400,comment_lines,38997,Number of comment lines
A1156,2015-05-06T13:08:28-0400,comment_lines_density,21.4,Comments balanced by ncloc + comment lines
A1156,2015-05-06T13:08:28-0400,public_documented_api_density,44.5,Public documented classes and functions balanced by ncloc
A1156,2015-05-06T13:08:28-0400,public_undocumented_api,3311,"Public undocumented classes, functions and variables"
A1156,2015-05-06T13:08:28-0400,complexity,27103,Cyclomatic complexity
A1156,2015-05-06T13:08:28-0400,file_complexity,51,Complexity average by file
A1156,2015-05-06T13:08:28-0400,class_complexity,49.1,Complexity average by class
A1156,2015-05-06T13:08:28-0400,complexity_in_functions,26410,Cyclomatic complexity in functions
A1156,2015-05-06T13:08:28-0400,function_complexity,4.6,Complexity average by function
A1156,2015-05-06T13:08:28-0400,tests,0,Number of unit tests
A1156,2015-05-06T13:08:28-0400,duplicated_lines,34185,Duplicated lines
A1156,2015-05-06T13:08:28-0400,duplicated_blocks,1973,Duplicated blocks
A1156,2015-05-06T13:08:28-0400,duplicated_files,176,Duplicated files
A1156,2015-05-06T13:08:28-0400,duplicated_lines_density,14.1,Duplicated lines balanced by statements
A1156,2015-05-06T13:08:28-0400,weighted_violations,203469,Weighted Issues
A1156,2015-05-06T13:08:28-0400,violations_density,0,Rules compliance
A1156,2015-05-06T13:08:28-0400,violations,112079,Issues
A1156,2015-05-06T13:08:28-0400,blocker_violations,2,Blocker issues
A1156,2015-05-06T13:08:28-0400,critical_violations,576,Critical issues
A1156,2015-05-06T13:08:28-0400,major_violations,47139,Major issues
A1156,2015-05-06T13:08:28-0400,minor_violations,59152,Minor issues
A1156,2015-05-06T13:08:28-0400,info_violations,5210,Info issues
A1156,2015-05-06T13:08:28-0400,false_positive_issues,0,False positive issues
A1156,2015-05-06T13:08:28-0400,open_issues,112079,Open issues
A1156,2015-05-06T13:08:28-0400,reopened_issues,0,Reopened issues
A1156,2015-05-06T13:08:28-0400,confirmed_issues,0,Confirmed issues
A1156,2015-05-06T13:08:28-0400,sqale_index,4000360,null
A1156,2015-05-06T13:08:28-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-04-29T00:01:18+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1156,2015-05-06T13:08:28-0400,cobol_data_division_ncloc,952,LOCs in Data Divisions
A1156,2015-05-06T13:08:28-0400,cobol_procedure_division_ncloc,3638,LOCs in Procedure Divisions
A1156,2015-05-06T13:08:28-0400,cobol_outside_ctrlflow_statements,21,Outside Control Flow Statements
A1156,2015-05-06T13:08:28-0400,cobol_inside_ctrlflow_statements,259,Inside Control Flow Statements
A1576,2015-05-06T13:29:12-0400,lines,52060,Lines
A1576,2015-05-06T13:29:12-0400,generated_lines,0,Number of generated lines
A1576,2015-05-06T13:29:12-0400,ncloc,29127,Non Commenting Lines of Code
A1576,2015-05-06T13:29:12-0400,ncloc_language_distribution,cobol=10231;java=18896,Non Commenting Lines of Code Distributed By Language
A1576,2015-05-06T13:29:12-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1576,2015-05-06T13:29:12-0400,classes,134,Classes
A1576,2015-05-06T13:29:12-0400,files,179,Number of files
A1576,2015-05-06T13:29:12-0400,directories,40,Directories
A1576,2015-05-06T13:29:12-0400,functions,1146,Functions
A1576,2015-05-06T13:29:12-0400,accessors,621,Accessors
A1576,2015-05-06T13:29:12-0400,statements,13524,Number of statements
A1576,2015-05-06T13:29:12-0400,public_api,977,Public API
A1576,2015-05-06T13:29:12-0400,comment_lines,7593,Number of comment lines
A1576,2015-05-06T13:29:12-0400,comment_lines_density,20.7,Comments balanced by ncloc + comment lines
A1576,2015-05-06T13:29:12-0400,public_documented_api_density,40.2,Public documented classes and functions balanced by ncloc
A1576,2015-05-06T13:29:12-0400,public_undocumented_api,584,"Public undocumented classes, functions and variables"
A1576,2015-05-06T13:29:12-0400,complexity,5119,Cyclomatic complexity
A1576,2015-05-06T13:29:12-0400,file_complexity,32.6,Complexity average by file
A1576,2015-05-06T13:29:12-0400,class_complexity,27.7,Complexity average by class
A1576,2015-05-06T13:29:12-0400,complexity_in_functions,3718,Cyclomatic complexity in functions
A1576,2015-05-06T13:29:12-0400,function_complexity,4.5,Complexity average by function
A1576,2015-05-06T13:29:12-0400,tests,0,Number of unit tests
A1576,2015-05-06T13:29:12-0400,duplicated_lines,6866,Duplicated lines
A1576,2015-05-06T13:29:12-0400,duplicated_blocks,209,Duplicated blocks
A1576,2015-05-06T13:29:12-0400,duplicated_files,48,Duplicated files
A1576,2015-05-06T13:29:12-0400,duplicated_lines_density,13.2,Duplicated lines balanced by statements
A1576,2015-05-06T13:29:12-0400,weighted_violations,25940,Weighted Issues
A1576,2015-05-06T13:29:12-0400,violations_density,10.9,Rules compliance
A1576,2015-05-06T13:29:12-0400,violations,17841,Issues
A1576,2015-05-06T13:29:12-0400,blocker_violations,1,Blocker issues
A1576,2015-05-06T13:29:12-0400,critical_violations,160,Critical issues
A1576,2015-05-06T13:29:12-0400,major_violations,4016,Major issues
A1576,2015-05-06T13:29:12-0400,minor_violations,13082,Minor issues
A1576,2015-05-06T13:29:12-0400,info_violations,582,Info issues
A1576,2015-05-06T13:29:12-0400,false_positive_issues,0,False positive issues
A1576,2015-05-06T13:29:12-0400,open_issues,17841,Open issues
A1576,2015-05-06T13:29:12-0400,reopened_issues,0,Reopened issues
A1576,2015-05-06T13:29:12-0400,confirmed_issues,0,Confirmed issues
A1576,2015-05-06T13:29:12-0400,sqale_index,630541,null
A1576,2015-05-06T13:29:12-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-04-29T00:01:18+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1576,2015-05-06T13:29:12-0400,cobol_data_division_ncloc,2798,LOCs in Data Divisions
A1576,2015-05-06T13:29:12-0400,cobol_procedure_division_ncloc,6288,LOCs in Procedure Divisions
A1576,2015-05-06T13:29:12-0400,cobol_outside_ctrlflow_statements,153,Outside Control Flow Statements
A1576,2015-05-06T13:29:12-0400,cobol_inside_ctrlflow_statements,1273,Inside Control Flow Statements
A1210,2015-05-08T14:44:19-0400,lines,454566,Lines
A1210,2015-05-08T14:44:19-0400,ncloc,220188,Non Commenting Lines of Code
A1210,2015-05-08T14:44:19-0400,ncloc_language_distribution,java=220188,Non Commenting Lines of Code Distributed By Language
A1210,2015-05-08T14:44:19-0400,classes,1618,Classes
A1210,2015-05-08T14:44:19-0400,files,1763,Number of files
A1210,2015-05-08T14:44:19-0400,directories,400,Directories
A1210,2015-05-08T14:44:19-0400,functions,7967,Functions
A1210,2015-05-08T14:44:19-0400,accessors,8844,Accessors
A1210,2015-05-08T14:44:19-0400,statements,114672,Number of statements
A1210,2015-05-08T14:44:19-0400,public_api,7381,Public API
A1210,2015-05-08T14:44:19-0400,comment_lines,94033,Number of comment lines
A1210,2015-05-08T14:44:19-0400,comment_lines_density,29.9,Comments balanced by ncloc + comment lines
A1210,2015-05-08T14:44:19-0400,public_documented_api_density,63.7,Public documented classes and functions balanced by ncloc
A1210,2015-05-08T14:44:19-0400,public_undocumented_api,2681,"Public undocumented classes, functions and variables"
A1210,2015-05-08T14:44:19-0400,complexity,46246,Cyclomatic complexity
A1210,2015-05-08T14:44:19-0400,file_complexity,27.4,Complexity average by file
A1210,2015-05-08T14:44:19-0400,class_complexity,28.6,Complexity average by class
A1210,2015-05-08T14:44:19-0400,complexity_in_functions,46231,Cyclomatic complexity in functions
A1210,2015-05-08T14:44:19-0400,function_complexity,5.8,Complexity average by function
A1210,2015-05-08T14:44:19-0400,function_complexity_distribution,1=3630;2=1230;4=856;6=488;8=301;10=217;12=899,Functions distribution /complexity
A1210,2015-05-08T14:44:19-0400,file_complexity_distribution,0=761;5=185;10=194;20=118;30=134;60=59;90=107,Files distribution /complexity
A1210,2015-05-08T14:44:19-0400,tests,0,Number of unit tests
